🇨🇳󠁧󠁢󠁥󠁮潇洒频道,#genre#
重庆少儿,https://tv.youshijiea.cn/uploads/itvbox/cqgd.php?id=cqseHD
重庆少儿,http://27.11.250.16:8006/udp/225.0.4.191:7980
重庆少儿,http://113.207.84.197:8090/__cl/cg:live/__c/cqseHD/__op/default/__f/index.m3u8
重庆少儿,http://118.24.227.124/bytedance.live.cqccn.com/__cl/cg:live/__c/cqseHD/__op/default/__f//index.m3u8
重庆少儿,http://api2.52tb.xyz/info?id=615&token=20230218htjgzi
重庆少儿,http://iptviptv.site:9694/hls/167/index.m3u8
重庆科教,https://tv.youshijiea.cn/uploads/itvbox/cqgd.php?id=CQTVkejiaoHD
重庆科教,http://113.206.157.95:8002/udp/225.0.4.193:7980
重庆科教,http://123.145.56.79:8004/udp/225.0.4.193:7980
重庆科教,http://123.145.56.79:8005/udp/225.0.4.193:7980
重庆科教,http://113.207.84.197:8090/__cl/cg:live/__c/CQTVkejiaoHD/__op/default/__f/index.m3u8
重庆科教,http://118.24.227.124/bytedance.live.cqccn.com/__cl/cg:live/__c/CQTVkejiaoHD/__op/default/__f//index.m3u8
重庆科教,http://api2.52tb.xyz/info?id=612&token=20230218htjgzi
重庆科教,http://iptviptv.site:9694/hls/168/index.m3u8
重庆汽摩,http://xyt.186738613.xyz/lngd.php?id=168&Cf.m3u8
重庆汽摩,https://tv.youshijiea.cn/uploads/itvbox/cqgd.php?id=cqcarSD
重庆汽摩,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225506/2/index.m3u8?fmt=ts2hls
重庆汽摩,http://123.145.61.132:8003/udp/225.0.4.195:7980
重庆汽摩,http://iptviptv.site:9694/hls/169/index.m3u8
重庆新农村,https://tv.youshijiea.cn/uploads/itvbox/cqgd.php?id=cqggncHD
重庆新农村,http://123.145.61.132:8002/udp/225.0.4.189:7980
重庆新农村,http://123.145.61.132:8003/udp/225.0.4.189:7980
重庆新农村,http://113.207.84.197:8090/__cl/cg:live/__c/cqggncHD/__op/default/__f/index.m3u8
重庆新农村,http://118.24.227.124/bytedance.live.cqccn.com/__cl/cg:live/__c/cqggncHD/__op/default/__f//index.m3u8
重庆新农村,http://iptviptv.site:9694/hls/171/index.m3u8
大足综合,http://iptviptv.site:9694/hls/188/index.m3u8
铜梁综合,http://iptviptv.site:9694/hls/172/index.m3u8
万州综合,http://123.146.162.24:8013/tslslive/L4cvRM0/hls/live_sd.m3u8
万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
万州综合,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
万州综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
万州综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
万州综合,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
万州综合,http://live.cztv.cc:85/live/ggpd.m3u8
万州综合,http://stream.smntv.cn/smtv1/playlist.m3u8
万州综合,http://stream.sxsztv.com/live4/sd/live.m3u8
万州综合,http://iptviptv.site:9694/hls/173/index.m3u8
万州科教,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
万州科教,http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
万州科教,http://123.146.162.24:8013/tslslive/URetCnP/hls/live_sd.m3u8
万州科教,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
万州科教,http://njzb.scnj.tv:90/live/kjpd_kjpd800.m3u8
万州科教,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
万州科教,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
万州科教,https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live4/hls-cl-tv/index.m3u8
万州科教,http://iptviptv.site:9694/hls/174/index.m3u8
万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
万州影视,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
万州影视,http://iptviptv.site:9694/hls/175/index.m3u8
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
万州三峡移民,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州三峡移民,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
万州三峡移民,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
万州三峡移民,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
万州三峡移民,http://iptviptv.site:9694/hls/176/index.m3u8
武隆综合频道,http://iptviptv.site:9694/hls/177/index.m3u8
荣昌综合,http://iptviptv.site:9694/hls/178/index.m3u8
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8?zzhongqd
江津新闻综合,https://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
江津新闻综合,https://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
江津新闻综合,https://live.lyg1.com/zhpd/sd/live.m3u8
江津新闻综合,http://222.179.155.21:1935/ch0.m3u8
江津新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
江津新闻综合,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
江津新闻综合,http://iptviptv.site:9694/hls/179/index.m3u8
垫江综合,http://iptviptv.site:9694/hls/180/index.m3u8
巫山综合,http://iptviptv.site:9694/hls/181/index.m3u8
重庆黔江,http://iptviptv.site:9694/hls/161/index.m3u8
梁平综合,http://iptviptv.site:9694/hls/185/index.m3u8
永川综合,http://iptviptv.site:9694/hls/186/index.m3u8
酉阳综合,http://iptviptv.site:9694/hls/187/index.m3u8
🐼四川频道,#genre#
四川乡村,http://58.215.231.35/live3.ngaacdn.sc96655.com/live/SCTV-kjSCTV-9-_4000.m3u8
四川乡村,http://58.223.166.16/live2.rxip.sc96655.com/live/SCTV-kjSCTV-9-_4000.m3u8
四川乡村,http://live.goodiptv.club/api/sxg.php?id=SCTV-kjSCTV-9-_4000
四川乡村,http://api2.52tb.xyz/info?id=606&token=20230405tndmhg
四川乡村,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.20212021.tk.cdn.cloudflare.net/daili/liugongzi.php?id=SCTV-kjSCTV-9-_4000
四川乡村,http://lu1.cc/itv/sctv/scxl.php?id=scxc
四川乡村,http://caohm.320.io:20000/udp/239.93.0.52:5140
四川乡村,http://v2.91kds.cn/b9/sctv.m3u8?id=sctv9&auth=rinimabi
四川乡村,https://cntv.sbs/tv/v6.php?id=SCTV-kjSCTV-9-
四川妇女儿童,https://cntv.sbs/tv/v6.php?id=SCTV-7-
四川峨嵋电影,https://cntv.sbs/tv/v6.php?id=emdygqH265
四川影视文艺,http://58.215.231.35/live3.ngaacdn.sc96655.com/live/SCTV-5-scysH265_4000.m3u8
四川影视文艺,http://118.113.146.54:8888/udp/239.93.0.166:5140
四川影视文艺,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.20212021.tk.cdn.cloudflare.net/daili/liugongzi.php?id=SCTV-5-scysH265_4000
四川影视文艺,http://iptv.kjrzxhb.top:2086/udp/239.11.0.77:5140
四川影视文艺,http://caohm.320.io:20000/udp/239.93.0.166:5140
四川影视文艺,https://cntv.sbs/tv/v6.php?id=SCTV-5-scysH265
四川文化旅游,http://118.122.2.29:9999/hls/52/index.m3u8
四川文化旅游,http://58.215.231.35/live3.ngaacdn.sc96655.com/live/SCTV-2-H265_4000.m3u8
四川文化旅游,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.20212021.tk.cdn.cloudflare.net/daili/liugongzi.php?id=SCTV-2-H265_4000
四川文化旅游,http://live.goodiptv.club/api/sxg.php?id=SCTV-3-H265_4000
四川文化旅游,http://iptv.kjrzxhb.top:2086/udp/239.11.0.3:5140
四川文化旅游,http://caohm.320.io:20000/udp/239.93.1.102:5140
四川文化旅游,https://cntv.sbs/tv/v6.php?id=SCTV-3-H265
四川新闻,http://58.215.231.35/live3.ngaacdn.sc96655.com/live/SCTV-4H265_4000.m3u8
四川新闻,http://118.112.148.247:58888/udp/239.93.0.47:5140
四川新闻,http://101.204.222.84:4022/udp/239.93.0.47:5140
四川新闻,http://58.223.166.16/live2.rxip.sc96655.com/live/SCTV-4H265_4000.m3u8
四川新闻,http://221.237.36.88:8888/udp/239.93.0.47:5140
四川新闻,http://110.191.246.220:8888/udp/239.93.0.47:5140
四川新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.20212021.tk.cdn.cloudflare.net/daili/liugongzi.php?id=SCTV-4H265_4000
四川新闻,http://live.goodiptv.club/api/sxg.php?id=SCTV-4H265_4000
四川新闻,http://v2.91kds.cn/b9/sctv.m3u8?id=sctv4&auth=rinimabi
四川新闻,http://caohm.320.io:20000/udp/239.93.0.47:5140
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川科教,http://58.215.231.35/live3.ngaacdn.sc96655.com/live/SCTV-ggSCTV-8_4000.m3u8
四川科教,http://58.223.166.16/live2.rxip.sc96655.com/live/SCTV-ggSCTV-8_4000.m3u8
四川科教,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.20212021.tk.cdn.cloudflare.net/daili/liugongzi.php?id=SCTV-ggSCTV-8_4000
四川科教,http://live.goodiptv.club/api/sxg.php?id=SCTV-ggSCTV-8_4000
四川科教,http://iptv.kjrzxhb.top:2086/udp/239.11.0.194:5140
四川科教,http://caohm.320.io:20000/udp/239.93.42.44:5140
四川科教,https://cntv.sbs/tv/v6.php?id=SCTV-ggSCTV-8
四川经济,http://58.215.231.35/live3.ngaacdn.sc96655.com/live/SCTV-3-H265_4000.m3u8
四川经济,http://58.223.166.16/live2.rxip.sc96655.com/live/SCTV-3-H265_4000.m3u8
四川经济,http://182.138.218.105:55555/udp/239.93.1.102:5140
四川经济,http://220.166.248.190:4000/udp/239.93.1.102:5140
四川经济,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.20212021.tk.cdn.cloudflare.net/daili/liugongzi.php?id=SCTV-3-H265_4000
四川经济,http://live.goodiptv.club/api/sxg.php?id=SCTV-2-H265_4000
四川经济,http://v2.91kds.cn/b9/sctv.m3u8?id=sctv2&auth=rinimabi
四川经济,http://caohm.320.io:20000/udp/239.93.1.101:5140
四川经济,http://lu1.cc/itv/sctv/scxl.php?id=scjj
四川经济,https://cntv.sbs/tv/v6.php?id=SCTV-2-H265
成都公共频道,https://cntv.sbs/tv/v6.php?id=CDTV-5
成都影视文艺,https://cntv.sbs/tv/v6.php?id=CDTV-4
成都新闻综合,http://58.215.231.35/live3.ngaacdn.sc96655.com/live/CDTV-1_4000.m3u8
成都新闻综合,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.20212021.tk.cdn.cloudflare.net/daili/liugongzi.php?id=CDTV-1_4000
成都新闻综合,http://live.cooltv.top/tv/cdtv.php?id=cdxwzh
成都新闻综合,http://lu1.cc/itv/sctv/cdxl.php?id=cdtv1hd&fmt=hls
成都新闻综合,https://cntv.sbs/tv/v6.php?id=CDTV-1
成都经济资讯,https://cntv.sbs/tv/v6.php?id=CDTV-2
成都都市生活,https://cntv.sbs/tv/v6.php?id=CDTV-3
熊猫频道,https://gcwbndks.v.kcdnvip.com/gcwbnd/ipanda1000_2/index.m3u8
熊猫频道,http://115.171.57.64:4000/udp/225.1.8.210:8068
熊猫频道,http://221.237.8.198:4455/udp/239.93.0.211:9148
📺港澳台,#genre#
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8
凤凰中文,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226308/index.m3u8
凤凰中文,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226317/index.m3u8
凤凰中文,http://171.223.215.229:4000/udp/239.93.0.162:2192
凤凰中文,http://ayolee.com:5253/udp/239.93.0.162:2192
凤凰中文,http://wouu.net:9977/udp/239.93.0.162:2192
凤凰中文,http://metatvpro.xyz:25461/W1045/4329/61
凤凰中文,http://cdn9.1678520.xyz/xsj2.1.php?id=phtv-cn
凤凰中文,http://222.212.42.65:55555/udp/239.93.0.162:2192
凤凰中文,https://mytv.btjson.us.kg/stream/tvb/null-17/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc
凤凰资讯,http://118.112.148.228:58888/udp/239.93.0.118:2191
凤凰资讯,http://118.114.196.82:9999/udp/239.93.0.118:2191
凤凰资讯,http://118.112.148.228:4022/udp/239.93.0.118:2191
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226320/index.m3u8
凤凰资讯,http://210.210.155.37/qwr9ew/s/s21/01.m3u8
凤凰资讯,https://pull-f5-spe.ixigua.com/yeslivetv.com/303328069-581799927/index.m3u8
凤凰资讯,http://wouu.net:9977/udp/239.93.0.118:2191
凤凰资讯,http://118.113.254.168:4022/udp/239.93.0.118:2191
凤凰资讯,http://metatvpro.xyz:25461/W1045/4329/62
凤凰香港,http://cdn9.1678520.xyz/xsj2.1.php?id=phtv-hk
凤凰香港,https://mytv.btjson.us.kg/stream/tvb/null-19/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc
凤凰香港,http://metatvpro.xyz:25461/W1045/4329/12212
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰香港,https://z02.ubtvfans.com/live/rx1/2810/babd6519bebc0baac3da4c6a72c8351e/index.m3u8
凤凰香港,https://histar.zapi.us.kg/?id=phtv-hk
凤凰香港,http://histar-proxy.isus.cc/phtv-hk
凤凰香港,http://154.9.228.245:741/smt.php?id=hkphoenix_twn
凤凰香港,http://8.137.59.151:99/fhtv/fenghuang.php?id=3
凤凰香港,http://113.64.145.91:8081/hls/38/index.m3u8
凤凰电影,http://117.114.153.25:8180/TV00000000000000000072@HHZT
翡翠台,http://113.83.152.56:8182/bynumber/1
翡翠台,http://61.238.177.254:30261/stream/channelid/1548166379
翡翠台,http://162.244.81.145:3333/live/telebostonrtb/playlist.m3u8
翡翠台,http://107.167.12.58:27347/livehttpplay?channel_id=30025
翡翠台,http://107.167.12.58:27347/livehttpplay?channel_id=20127
翡翠台,http://107.167.12.58:27347/livehttpplay?channel_id=20124J2,http://107.167.12.58:27347/livehttpplay?channel_id=30030
翡翠台,http://zsntlqj.xicp.net:8895/bysid/1.m3u8
翡翠台,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,https://pull-f5-spe.ixigua.com/yeslivetv.com/291403ea-fabd-4dc1-bdfa-f14ebe74411e/index.m3u8
明珠台,http://107.167.12.58:27347/livehttpplay?channel_id=30026
明珠台,http://107.167.12.58:27347/livehttpplay?channel_id=20125
明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
明珠台,http://metatvpro.xyz:25461/W1045/4329/12207
明珠台,http://cdn9.1678520.xyz/xsj2.1.php?id=pearl
明珠台,http://cdn.1678520.xyz/tvbts/tvbts2.1.php?id=null-2
明珠台,https://mytv.btjson.us.kg/stream/tvb/null-2/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc
明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
明珠台,http://nz171l122.bb60246.ctm.net:8892/bysid/2.m3u8
星河台,http://cdn.1678520.xyz/tvbts/tvbts2.1.php?id=null-25
星河台,http://cdn9.1678520.xyz/xsj2.1.php?id=tvb-xinghe
星河台,https://mytv.btjson.us.kg/stream/tvb/null-25/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc
星河台,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
星河台,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
星河台,http://histar-proxy.isus.cc/tvb-xinghe
星河台,http://198.16.100.90:8278/tvbxinhe_twn/playlist.m3u8?tid=ME2E8352893183528931&ct=19225&tsum=5f852c878e02000708a055c6b08a9405
星河台,http://113.117.74.12:8081/hls/135/index.m3u8
星河台,http://103.45.68.47/gy/gy563/xsj.php?id=tvb-xinghe
星河台,http://110.185.171.226:96/yximgs.php?id=4
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://metatvpro.xyz:25461/W1045/4329/59
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS欢乐,http://37.27.111.214:8080/live/24/hls.m3u8
TVBS欢乐,https://z02.ubtvfans.com/live/rx1/40/ab8e4c8b1b495ed575b69c9ed3fe1f72/index.m3u8
TVBS欢乐,https://bsex.serv00.net/Smart.php?id=tvbshuanle_twn
TVBS欢乐,http://198.16.100.90:8278/tvbshuanle_twn/playlist.m3u8?tid=MA5A9262292692622926&ct=19254&tsum=cd369d68a5d2c1a2fa04df748cda142c
TVBS欢乐,http://50.7.238.114:8278/tvbshuanle_twn/playlist.m3u8?tid=MA5A9262292692622926&ct=19254&tsum=cd369d68a5d2c1a2fa04df748cda142c
TVBS欢乐,http://50.7.238.114:8278/tvbshuanle_twn/playlist.m3u8?ct=19193&tid=MC8C2318787923187879&tsum=394d2b9af3df7846e2cdc60d69dd4219
TVBS欢乐,http://198.16.100.90:8278/tvbshuanle_twn/playlist.m3u8?ct=19193&tid=MC8C2318787923187879&tsum=394d2b9af3df7846e2cdc60d69dd4219
TVBS欢乐,https://fsv4.yj011.net/sat/tv421.flv
TVBS欢乐,http://8.210.88.135/1023/4g68.php?p=3
TVBS欢乐,http://gofuxkyourself.online:8880/mqitv?proxy=true&id=live1018
星空卫视,http://171.108.239.79:8181/tsfile/live/1012_1.m3u8
星空卫视,http://183.237.246.14:9931/tsfile/live/1039_1.m3u8
星空卫视,http://210.210.155.37/x6bnqe/s/s94/index2.m3u8
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV
星空卫视,http://119.129.173.5:8081/hls/18/index.m3u8
星空卫视,http://cdn9.1678520.xyz/xsj2.1.php?id=star-xing-kong
星空卫视,https://histar.zapi.us.kg/?id=star-xing-kong
星空卫视,http://171.108.239.74:8181/tsfile/live/1012_1.m3u8
星空卫视,http://171.108.239.76:8181/tsfile/live/1012_1.m3u8
星空卫视,http://171.108.239.77:8181/tsfile/live/1012_1.m3u8
无线星河频道,http://113.64.145.55:8081/hls/135/index.m3u8
无线娱乐频道,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://cdn9.1678520.xyz/xsj2.1.php?id=hks
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
香港卫视,https://histar.zapi.us.kg/?id=hks
香港卫视,http://histar-proxy.isus.cc/hks
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,http://hw-play.lezhibo.com/live/bd2d26fd492b403d8ec69de1859bdb31.m3u8
香港卫视,http://47.113.189.55/iptv/iptv.php?key=ced93979274d74470b525fc6372adbc9&id=30
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8
无线新闻,http://107.167.12.58:27347/livehttpplay?channel_id=30024
无线新闻,http://107.167.12.58:27347/livehttpplay?channel_id=20123
无线新闻,http://live.cooltv.top/tv/tvb.php?id=0&hq
无线新闻,http://live.cooltv.top/tv/tvb.php?id=0
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线新闻,http://metatvpro.xyz:25461/W1045/4329/12210
无线新闻,http://cdn9.1678520.xyz/xsj2.1.php?id=tvb-news
无线新闻,http://cdn.1678520.xyz/tvbts/tvbts2.1.php?id=null-1
无线新闻,https://mytv.btjson.us.kg/stream/tvb/null-1/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc
无线新闻,https://mytv.btjson.us.kg/stream/tvb/null-22/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc
